1.024333904754192393e+00, 9.021265994683009353e-10
3.758095504645712071e-01, 5.822387081834054851e-10
3.758095491531235344e-01, 5.915653962692160219e-10
1.142569381559475766e-01, 3.123691777226380754e-10
8.247578494756258038e-01, 1.028753379218891022e-09
3.074142739922108292e-01, 5.833146057148191533e-10
3.074142753871167977e-01, 6.031971704716544075e-10
9.614571036465423270e-02, 3.632169938382848690e-10
