1.024333906186651433e+00, 1.159462190473489020e-09
3.758095477595736478e-01, 5.969362776372273205e-10
3.758095483961189642e-01, 5.814062697893541053e-10
1.142569384132325477e-01, 3.588321505457035131e-10
8.247578501764878389e-01, 1.060865840970242487e-09
3.074142751766237858e-01, 5.867027668980421847e-10
3.074142754574518688e-01, 5.958686446678953522e-10
9.614571097454922832e-02, 3.229140289295352161e-10
