1.024333905882458540e+00, 1.046808331425941329e-09
3.758095500170414716e-01, 5.565541215655647889e-10
3.758095488213160640e-01, 6.274692653142325131e-10
1.142569382201978484e-01, 3.840406700338004465e-10
8.247578513469059347e-01, 1.044367860715994472e-09
3.074142762597710243e-01, 6.009764908632274942e-10
3.074142758733941494e-01, 5.587227509395801453e-10
9.614571077753485129e-02, 3.296558544797339685e-10
